Frame,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,
,SpineBase,SpineBase,SpineMid,SpineMid,Neck ,Neck ,Head,Head,ShoulderLeft,ShoulderLeft,ElbowLeft,ElbowLeft,WristLeft,WristLeft,HandLeft,HandLeft,ShoulderRight,ShoulderRight,ElbowRight,ElbowRight,WristRight,WristRight,HandRight,HandRight,HipLeft,HipLeft,KneeLeft,KneeLeft,AnkleLeft,AnkleLeft,FootLeft ,FootLeft ,HipRight  ,HipRight  ,KneeRight  ,KneeRight  ,AnkleRight,AnkleRight,FootRight ,FootRight ,Position
0,594,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,302,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,309,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,316,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,312,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,365,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,367,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,368,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,367,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
66,332,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,334,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,322,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,260,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,184,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,115,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,81,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,396,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,484,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,561,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,599,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,301,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,307,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,313,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,308,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,364,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,369,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,373,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,371,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
67,332,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,334,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,322,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,260,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,185,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,115,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,82,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,396,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,485,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,562,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,599,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,300,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,305,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,308,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,364,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,371,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,378,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,377,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
68,332,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,333,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,323,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,260,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,185,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,114,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,81,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,396,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,484,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,561,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,597,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,300,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,304,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,308,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,364,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,371,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,378,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,376,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
69,331,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,333,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,322,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,259,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,183,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,113,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,79,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,396,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,484,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,560,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,596,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,300,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,304,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,308,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,371,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,378,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,377,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
70,330,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,332,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,330,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,322,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,258,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,182,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,111,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,77,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,395,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,483,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,558,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,594,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,299,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,307,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,362,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,370,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,377,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,377,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
71,330,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,332,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,329,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,322,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,258,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,181,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,110,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,76,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,395,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,483,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,558,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,594,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,299,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,307,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,302,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,362,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,370,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,377,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,376,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
72,330,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,332,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,330,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,324,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,259,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,182,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,111,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,77,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,396,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,484,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,559,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,595,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,299,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,307,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,370,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,377,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,376,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
73,331,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,333,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,325,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,260,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,183,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,112,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,79,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,396,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,484,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,559,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,596,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,299,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,303,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,307,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,302,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,370,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,377,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,376,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
74,332,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,334,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,333,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,327,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,261,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,185,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,113,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,80,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,398,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,488,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,564,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,600,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,300,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,304,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,307,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,302,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,364,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,372,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,379,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,379,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
3,361,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,358,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,304,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,231,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,167,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,141,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,417,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,503,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,580,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,610,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,335,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,334,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,387,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,397,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,407,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,407,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
4,361,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,357,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,304,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,231,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,166,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,145,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,417,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,503,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,581,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,606,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,335,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,336,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,333,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,387,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,397,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,408,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,409,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
5,361,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,363,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,364,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,357,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,304,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,231,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,166,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,142,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,417,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,503,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,581,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,606,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,335,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,335,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,332,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,387,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,397,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,406,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,406,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
6,356,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,360,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,360,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,349,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,297,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,234,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,177,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,152,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,409,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,503,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,588,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,614,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,329,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,330,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,322,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,381,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,395,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,406,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,401,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
7,336,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,340,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,337,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,326,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,278,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,214,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,155,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,135,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,383,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,476,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,557,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,595,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,311,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,318,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,323,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,315,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,360,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,381,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
